количество детей,возраст,образование,education_id,семейный статус,family_status_id,пол,род деятельности,уровень дохода,цель кредита,просрочки
0,24,среднее,1,Не женат / не замужем,4,M,сотрудник,109151,на покупку своего автомобиля,1
1,35,высшее,0,женат / замужем,0,M,сотрудник,119548,операции со своей недвижимостью,0
0,29,высшее,0,Не женат / не замужем,4,M,сотрудник,196164,покупка жилья,0
2,37,начальное,3,женат / замужем,0,M,сотрудник,94624,строительство жилой недвижимости,0
0,62,среднее,1,женат / замужем,0,F,пенсионер,239909,покупка коммерческой недвижимости,0
0,42,среднее,1,гражданский брак,1,M,сотрудник,110046,получение высшего образования,0
0,31,среднее,1,женат / замужем,0,F,сотрудник,162639,операции со своей недвижимостью,0
0,57,среднее,1,женат / замужем,0,M,госслужащий,223639,получение образования,0
2,48,среднее,1,женат / замужем,0,M,компаньон,218483,операции с недвижимостью,0
1,50,среднее,1,гражданский брак,1,F,пенсионер,167015,на проведение свадьбы,0
0,38,среднее,1,в разводе,3,F,сотрудник,116181,операции со своей недвижимостью,0
1,35,среднее,1,женат / замужем,0,F,сотрудник,82140,операции со своей недвижимостью,0
0,28,высшее,0,женат / замужем,0,M,сотрудник,203784,дополнительное образование,0
0,32,высшее,0,Не женат / не замужем,4,M,сотрудник,131776,строительство собственной недвижимости,0
0,64,среднее,1,женат / замужем,0,F,компаньон,254698,на покупку подержанного автомобиля,0
1,55,среднее,1,женат / замужем,0,M,сотрудник,135718,на покупку автомобиля,1
0,59,среднее,1,женат / замужем,0,M,компаньон,99763,ремонт жилью,0
0,50,среднее,1,женат / замужем,0,M,сотрудник,227382,заняться образованием,0
0,40,среднее,1,женат / замужем,0,F,компаньон,132182,заняться образованием,0
1,55,среднее,1,женат / замужем,0,F,компаньон,69550,профильное образование,0
