фотки,площадь_квартиры,дата_публикаци,комнаты,потолки,этажность,жил_площадь,этаж,апартаменты,студия,свободная_планировка,площадь_кухни,балконы,населенный_пункт,до_аэропорта,до_центра_города,парки,до_парка,водоемы,до_водоема,количество_дней_публикации,стоимость
10,166.9,2017-11-28,6,2.95,5,107.0,4,1,0,0,18.7,0,Санкт-Петербург,24232.0,4800.0,1,172.0,0,518.0439233817701,365,11997000.0
20,75.6,2017-10-04,2,2.65,14,37.0,2,1,0,0,19.0,0,Санкт-Петербург,30366.0,7737.0,0,490.8307291666667,1,372.0,146,9850000.0
8,44.0,2019-02-04,2,2.65,5,27.6,4,1,0,0,6.0,1,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2950000.0
12,54.0,2017-06-22,2,2.65,14,32.8,1,1,0,0,8.2,0,Санкт-Петербург,41831.0,9814.0,0,490.8307291666667,0,518.0439233817701,180,4790000.0
0,32.1,2018-09-19,1,2.5,5,18.0,2,1,0,0,5.5,0,Санкт-Петербург,13650.0,14729.0,0,490.8307291666667,1,576.0,80,3450000.0
10,49.85,2017-12-09,2,2.65,9,30.9,2,1,0,0,6.02,0,Санкт-Петербург,26472.0,13136.0,1,670.0,0,518.0439233817701,351,4500000.0
10,37.0,2017-12-23,1,2.6,2,17.6,1,1,0,0,6.7,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2450000.0
6,39.0,2016-11-14,1,2.65,3,18.0,3,1,0,0,8.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,322,1750000.0
2,89.0,2017-06-15,3,2.65,5,55.0,3,0,0,0,11.0,0,Санкт-Петербург,25835.0,4769.0,0,490.8307291666667,1,531.0,181,10700000.0
0,42.5,2016-07-01,2,2.65,9,28.0,2,1,0,0,9.1,0,Санкт-Петербург,12731.0,11954.0,1,36.0,1,924.0,21,3600000.0
8,64.5,2017-04-20,2,2.65,4,35.0,4,1,0,0,11.2,0,городской посёлок Мга,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,44,2100000.0
2,120.0,2017-11-10,4,3.0,3,85.0,1,1,0,0,11.0,0,Санкт-Петербург,22726.0,4361.0,1,370.0,0,518.0439233817701,501,16800000.0
7,80.4,2019-03-23,3,2.7,17,48.0,8,1,0,0,12.0,1,Санкт-Петербург,35068.0,16167.0,0,490.8307291666667,0,518.0439233817701,20,9999999.0
5,98.5,2015-09-03,3,2.65,14,52.7,3,1,0,0,19.1,0,Санкт-Петербург,17313.0,7963.0,0,490.8307291666667,0,518.0439233817701,659,9962480.0
17,32.0,2018-09-04,1,2.55,5,18.6,5,1,0,0,4.7,1,поселок Романовка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,99,1680000.0
16,60.6,2016-03-14,1,3.4,8,24.0,3,0,0,0,16.5,0,Санкт-Петербург,22885.0,2427.0,0,490.8307291666667,0,518.0439233817701,178,13400000.0
16,81.2,2018-11-16,3,2.75,8,42.3,2,1,0,0,10.6,1,Санкт-Петербург,38089.0,12986.0,0,490.8307291666667,0,518.0439233817701,95,8899000.0
20,204.0,2017-11-07,6,3.3,2,106.95360473157469,2,1,0,0,9.1,0,Санкт-Петербург,26187.0,5035.0,0,490.8307291666667,1,178.0,299,23000000.0
8,185.0,2019-03-30,5,2.65,3,64.63717851169078,2,1,0,0,12.0,0,Санкт-Петербург,21919.0,467.0,2,256.0,3,305.0,95,13900000.0
20,99.23,2017-05-01,2,2.65,13,50.34,11,1,0,0,18.07,0,Санкт-Петербург,37434.0,8460.0,1,441.0,2,427.0,232,15300000.0
5,50.0,2015-10-22,2,2.65,5,31.0,5,1,0,0,6.0,0,Санкт-Петербург,40014.0,9274.0,0,490.8307291666667,0,518.0439233817701,545,4150000.0
16,38.0,2017-07-04,1,2.8,4,13.3,2,1,0,0,12.6,1,Сестрорецк,54050.0,35150.0,0,490.8307291666667,0,518.0439233817701,216,4300000.0
20,121.0,2019-02-12,3,3.2,4,64.5,2,1,0,0,20.1,0,Санкт-Петербург,25342.0,4189.0,0,490.8307291666667,2,734.0,95,21500000.0
13,56.5,2019-02-20,3,2.55,9,40.0,3,1,0,0,9.6,0,деревня Новое Девяткино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,5,4000000.0
17,33.9,2018-09-02,1,2.55,17,15.9,7,1,0,0,9.8,1,Санкт-Петербург,13172.0,11969.0,0,490.8307291666667,0,518.0439233817701,78,3995000.0
10,44.0,2019-01-26,2,2.55,9,27.1,6,1,0,0,6.9,0,Санкт-Петербург,36044.0,10257.0,0,490.8307291666667,0,518.0439233817701,95,4900000.0
20,65.0,2017-04-07,2,2.65,4,36.0,3,1,0,0,12.08,0,Санкт-Петербург,22863.0,2371.0,0,490.8307291666667,3,841.0,143,7300000.0
11,30.8,2018-08-12,1,2.5,5,17.0,1,1,0,0,5.5,0,Санкт-Петербург,20914.0,15720.0,2,339.0,2,222.0,169,3150000.0
0,63.0,2018-08-14,3,2.65,5,42.0,4,1,0,0,11.0,0,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,3000000.0
13,28.7,2017-04-17,1,2.65,7,13.4,5,1,0,0,6.8,0,деревня Кузьмолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,107,2250000.0
18,36.5,2017-02-10,1,2.5,5,18.4,4,1,0,0,7.0,0,поселок Романовка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,372,2100000.0
7,26.0,2015-04-07,1,2.65,5,10.0,1,0,0,0,8.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,708,1800000.0
10,58.8,2018-05-23,2,3.0,14,29.5,13,1,0,0,10.0,0,Санкт-Петербург,15674.0,15582.0,0,490.8307291666667,1,640.0,210,6830000.0
9,63.0,2018-05-16,3,2.5,9,31.528559220362148,2,1,0,0,6.3,2,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,128,2500000.0
17,283.0,2018-11-02,5,3.4,5,177.0,5,1,0,0,21.0,0,Санкт-Петербург,23409.0,3399.0,3,409.0,3,103.0,68,87000000.0
10,47.0,2017-07-10,2,2.5,5,28.0,3,1,0,0,6.0,0,Санкт-Петербург,29953.0,8801.0,1,376.0,0,518.0439233817701,465,4200000.0
4,44.3,2019-02-08,2,2.5,5,30.0,2,1,0,0,5.2,1,Санкт-Петербург,30440.0,6277.0,0,490.8307291666667,1,701.0,95,5350000.0
3,45.0,2018-03-26,1,2.8,5,24.6,1,1,0,0,10.0,0,Санкт-Петербург,20392.0,1754.0,2,477.0,3,514.0,106,4650000.0
10,59.6,2018-06-30,2,2.8,4,39.073105464098425,1,1,0,0,9.1,0,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,44,2200000.0
5,45.32,2018-03-26,2,2.8,3,27.67,1,1,0,0,7.18,0,Отрадное,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,43,2150000.0
4,38.3,2019-04-18,1,2.8,16,17.0,8,1,0,0,10.0,0,Санкт-Петербург,49794.0,13712.0,2,171.0,1,665.0,95,4200000.0
8,72.0,2017-09-08,3,2.5,4,50.0,2,1,0,0,8.4,2,Пушкин,20015.0,30469.0,0,490.8307291666667,2,658.0,74,6800000.0
9,46.2,2018-01-09,2,2.4,9,28.5,4,1,0,0,7.1,0,Санкт-Петербург,16165.0,16073.0,0,490.8307291666667,2,432.0,83,3840000.0
6,32.5,2018-11-21,1,2.55,9,18.0,4,1,0,0,7.0,0,Санкт-Петербург,48950.0,15176.0,0,490.8307291666667,0,518.0439233817701,106,3750000.0
7,60.0,2018-09-16,3,2.6,5,35.0,4,1,0,0,10.0,1,посёлок городского типа Сиверский,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2150000.0
16,35.0,2017-08-04,1,2.6,9,18.1,9,1,0,0,7.0,0,Санкт-Петербург,35759.0,10416.0,0,490.8307291666667,1,876.0,327,3800000.0
13,32.0,2019-02-05,1,2.5,5,18.0,1,0,0,0,6.0,0,Санкт-Петербург,12751.0,12597.0,0,490.8307291666667,1,1120.0,95,3180000.0
2,71.0,2018-01-21,2,2.8,25,34.9,2,1,0,0,11.0,5,Санкт-Петербург,48847.0,16685.0,0,490.8307291666667,0,518.0439233817701,85,6450000.0
15,36.9,2018-10-28,1,2.6,14,17.8,3,1,0,0,6.7,0,Санкт-Петербург,26255.0,14027.0,0,490.8307291666667,0,518.0439233817701,145,3850000.0
18,60.0,2017-01-26,3,2.65,5,42.9,3,0,0,0,6.2,2,посёлок Шушары,18676.0,24586.0,0,490.8307291666667,1,777.0,425,4300000.0
3,47.19,2017-06-22,2,2.65,3,24.89,1,1,0,0,8.11,2,поселок городского типа Дубровка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,130,2454000.0
6,63.69,2018-06-19,2,2.82,24,33.969394894093604,24,1,0,0,10.56,1,Санкт-Петербург,43256.0,12013.0,0,490.8307291666667,0,518.0439233817701,154,7305000.0
6,52.0,2017-05-19,2,2.65,5,32.0,5,0,0,0,7.0,1,поселок Бугры,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,4000000.0
7,40.6,2017-11-01,1,2.65,17,20.0,16,1,0,0,11.0,1,Санкт-Петербург,32223.0,11298.0,1,242.0,0,518.0439233817701,124,4160000.0
4,64.0,2016-06-04,2,2.8,25,33.9,22,1,0,0,12.0,0,Санкт-Петербург,40660.0,12363.0,2,422.0,0,518.0439233817701,121,6900000.0
9,55.0,2018-03-21,3,2.75,3,41.1,2,1,0,0,5.0,1,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,162,3600000.0
13,89.0,2019-01-25,4,3.33,7,56.0,3,1,0,0,16.0,1,Санкт-Петербург,26786.0,4993.0,1,624.0,1,712.0,60,11300000.0
13,60.7,2018-07-24,2,2.65,5,32.7,4,1,0,0,11.3,0,посёлок Шушары,10031.0,24885.0,0,490.8307291666667,0,518.0439233817701,52,5500000.0
12,40.1,2017-07-14,1,2.75,16,20.7,15,1,0,0,10.5,0,Санкт-Петербург,11597.0,12882.0,0,490.8307291666667,1,423.0,649,4990000.0
17,52.0,2018-10-02,2,2.65,5,28.46408602828404,1,1,0,0,9.1,0,посёлок Шушары,18459.0,31150.0,0,490.8307291666667,0,518.0439233817701,58,4450000.0
8,61.5,2016-04-20,3,2.65,5,46.1,1,1,0,0,6.0,0,Отрадное,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,139,2990000.0
9,62.2,2018-08-07,3,2.5,12,38.4,2,1,0,0,7.6,0,Санкт-Петербург,49589.0,16502.0,1,412.0,0,518.0439233817701,163,5850000.0
7,61.0,2017-12-06,3,2.65,5,45.0,3,1,0,0,7.0,0,Санкт-Петербург,41361.0,11493.0,2,413.0,0,518.0439233817701,60,4500000.0
16,78.1,2017-11-30,3,3.0,17,47.8,2,1,0,0,12.4,1,Санкт-Петербург,41236.0,11369.0,2,37.0,0,518.0439233817701,130,8800000.0
2,41.0,2015-09-05,3,2.65,5,29.8,2,1,0,0,5.3,0,Санкт-Петербург,10124.0,11348.0,0,490.8307291666667,0,518.0439233817701,826,3700000.0
0,59.8,2017-09-13,2,2.65,4,31.4,3,1,0,0,16.7,0,Санкт-Петербург,21351.0,1249.0,2,441.0,3,123.0,22,5450000.0
6,65.0,2016-02-09,3,3.0,5,45.3,1,1,0,0,8.5,0,Санкт-Петербург,39403.0,11106.0,1,315.0,0,518.0439233817701,153,7150000.0
17,52.0,2016-10-20,1,2.65,18,15.0,8,1,0,0,25.0,0,Санкт-Петербург,25108.0,15940.0,0,490.8307291666667,0,518.0439233817701,458,5950000.0
5,51.0,2018-03-18,2,2.51,9,32.0,2,1,0,0,6.0,0,Санкт-Петербург,35841.0,9841.0,1,101.0,0,518.0439233817701,78,4000000.0
8,68.5,2016-12-10,2,3.35,6,50.0,5,1,0,0,15.0,0,Санкт-Петербург,23568.0,1898.0,3,515.0,3,264.0,95,11500000.0
20,53.8,2017-10-01,2,2.5,5,28.5,3,1,0,0,8.1,0,Шлиссельбург,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3300000.0
12,40.0,2015-08-30,1,2.65,9,22.0,7,1,0,0,9.1,0,Санкт-Петербург,34306.0,13452.0,0,490.8307291666667,0,518.0439233817701,480,3450000.0
4,58.5,2019-01-29,3,2.7,6,43.5,2,1,0,0,6.0,0,Санкт-Петербург,39139.0,8399.0,0,490.8307291666667,0,518.0439233817701,70,5150000.0
11,36.7,2017-07-02,1,2.65,9,15.8,2,1,0,0,8.4,0,Санкт-Петербург,15963.0,16970.0,0,490.8307291666667,0,518.0439233817701,85,3650000.0
11,80.7,2018-09-07,3,2.65,10,46.4,4,1,0,0,10.8,0,Санкт-Петербург,45968.0,18692.0,0,490.8307291666667,0,518.0439233817701,5,9280000.0
13,58.0,2015-11-10,2,2.65,3,28.66,1,0,0,0,8.4,0,Санкт-Петербург,23846.0,10147.0,1,461.0,0,518.0439233817701,252,4220000.0
0,47.0,2017-12-11,1,2.8,25,29.0,3,1,0,0,10.0,1,Санкт-Петербург,36421.0,9176.0,1,805.0,0,518.0439233817701,199,6680000.0
10,44.7,2018-09-25,2,2.65,5,28.7,5,1,0,0,5.9,0,Санкт-Петербург,12809.0,9550.0,1,663.0,0,518.0439233817701,34,3900000.0
15,65.0,2017-07-27,2,3.13,5,33.0,5,1,0,0,14.0,0,Санкт-Петербург,23343.0,4125.0,0,490.8307291666667,0,518.0439233817701,643,13480000.0
7,34.0,2019-03-07,1,2.65,9,16.8,2,1,0,0,8.5,0,деревня Старое Хинколово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,19,2600000.0
18,50.0,2017-10-02,2,2.65,5,34.0,2,1,0,0,8.0,0,Санкт-Петербург,20996.0,12504.0,1,181.0,0,518.0439233817701,444,4500000.0
6,80.0,2017-11-04,3,2.65,16,47.0,11,1,0,0,15.0,0,Санкт-Петербург,20558.0,22271.0,0,490.8307291666667,0,518.0439233817701,95,7850000.0
2,37.1,2018-07-02,1,2.65,16,14.3,14,1,0,0,12.2,1,Санкт-Петербург,30201.0,9049.0,0,490.8307291666667,0,518.0439233817701,45,4340000.0
5,32.0,2016-06-09,1,2.65,5,15.0,3,1,0,0,7.0,0,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,54,2190000.0
14,43.0,2018-11-10,2,2.5,5,26.0,2,1,0,0,6.0,0,Сланцы,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,750000.0
10,44.1,2016-11-07,2,2.65,5,29.7,2,1,0,0,5.1,0,Красное Село,24978.0,28403.0,0,490.8307291666667,0,518.0439233817701,254,3000000.0
3,42.0,2019-01-11,2,2.65,5,24.864703477153544,1,1,0,0,6.0,0,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1400000.0
11,71.0,2016-09-21,2,2.6,9,29.0,5,1,0,0,9.0,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4990000.0
7,56.0,2018-07-14,3,2.5,9,38.5,7,1,0,0,7.0,2,Санкт-Петербург,18997.0,13063.0,0,490.8307291666667,0,518.0439233817701,31,4990000.0
7,44.7,2017-08-22,2,2.54,5,31.4,1,1,0,0,5.4,0,Пушкин,21038.0,35610.0,0,490.8307291666667,0,518.0439233817701,308,3150000.0
0,76.0,2017-10-05,3,2.65,5,48.6,3,1,0,0,8.5,0,поселок городского типа Рощино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,42,3500000.0
7,33.0,2018-06-26,1,2.8,5,17.03970988111695,5,1,0,0,9.1,0,Кириши,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,1150000.0
6,69.3,2016-10-12,2,2.65,9,35.7,5,1,0,0,11.5,2,Санкт-Петербург,23639.0,5164.0,0,490.8307291666667,1,756.0,689,9800000.0
18,43.0,2018-07-24,2,2.5,5,27.0,5,1,0,0,9.1,1,Санкт-Петербург,40265.0,11968.0,2,420.0,0,518.0439233817701,135,4390000.0
16,62.1,2018-09-25,3,2.5,9,39.4,2,1,0,0,9.4,0,Санкт-Петербург,14888.0,16932.0,0,490.8307291666667,0,518.0439233817701,31,5260000.0
9,57.2,2018-03-22,3,2.55,5,41.7,2,1,0,0,5.3,0,Санкт-Петербург,15132.0,13673.0,1,684.0,0,518.0439233817701,126,4575000.0
0,32.9,2018-02-02,1,2.5,9,19.0,7,1,0,0,7.0,0,Колпино,26393.0,32180.0,0,490.8307291666667,0,518.0439233817701,67,2830000.0
0,62.0,2015-08-05,3,2.5,5,45.0,2,0,0,0,5.6,1,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,584,2350000.0
11,31.0,2017-08-16,1,2.65,5,17.0,2,1,0,0,5.0,1,Санкт-Петербург,11332.0,10073.0,0,490.8307291666667,0,518.0439233817701,22,3150000.0
13,75.5,2018-07-28,4,2.65,9,57.0,1,1,0,0,6.0,0,Санкт-Петербург,32647.0,10637.0,2,327.0,0,518.0439233817701,182,5750000.0
4,36.2,2018-11-27,2,2.5,2,23.6,1,1,0,0,5.5,0,посёлок Пригородный,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,83,1500000.0
12,54.5,2018-11-26,3,2.5,5,37.0,1,1,0,0,7.1,0,Санкт-Петербург,45116.0,18686.0,0,490.8307291666667,1,417.0,121,4550000.0
7,31.0,2018-03-06,1,2.5,5,18.0,1,1,0,0,6.0,0,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,58,1800000.0
3,42.0,2018-07-01,1,2.8,25,19.4,10,1,0,0,11.5,2,Санкт-Петербург,15613.0,13210.0,0,490.8307291666667,1,858.0,42,3300000.0
18,100.0,2018-09-17,4,2.65,5,68.0,2,1,0,0,14.0,0,Санкт-Петербург,26666.0,6171.0,1,547.0,1,806.0,92,10990000.0
13,40.0,2018-11-02,1,2.65,23,18.9,22,1,0,0,8.5,0,Санкт-Петербург,22314.0,17642.0,0,490.8307291666667,1,68.0,33,4800000.0
8,32.5,2019-03-12,1,2.65,18,14.1,3,1,0,0,8.8,1,Санкт-Петербург,9731.0,11849.0,0,490.8307291666667,0,518.0439233817701,15,4350000.0
10,42.0,2017-12-06,3,2.5,5,29.0,5,1,0,0,5.0,0,Санкт-Петербург,9991.0,12314.0,0,490.8307291666667,0,518.0439233817701,117,3450000.0
14,56.0,2017-08-01,2,2.7,5,32.0,3,1,0,0,9.0,2,посёлок Торфяное,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,101,2250000.0
5,50.6,2018-11-28,2,2.56,14,31.0,5,1,0,0,7.0,1,Санкт-Петербург,31513.0,12022.0,0,490.8307291666667,0,518.0439233817701,57,4300000.0
9,33.8,2017-09-22,1,2.65,5,17.1,4,1,0,0,6.9,0,Кронштадт,68482.0,50208.0,3,172.0,2,148.0,132,3050000.0
7,38.3,2016-09-28,1,2.7,6,16.8,6,1,0,0,7.6,0,Санкт-Петербург,26178.0,5026.0,1,428.0,1,407.0,587,5800000.0
5,30.0,2017-06-23,1,2.55,5,16.0,2,1,0,0,6.8,0,Санкт-Петербург,19114.0,10645.0,0,490.8307291666667,1,658.0,11,2650000.0
0,46.0,2018-08-24,1,2.8,17,20.0,16,1,0,0,12.0,0,Санкт-Петербург,50963.0,14975.0,0,490.8307291666667,0,518.0439233817701,18,6400000.0
14,68.0,2018-07-09,2,2.56,10,38.0,4,1,0,0,12.0,0,Санкт-Петербург,33584.0,14683.0,0,490.8307291666667,0,518.0439233817701,123,7990000.0
15,61.9,2017-10-19,2,3.32,5,35.2,2,1,0,0,12.9,0,Санкт-Петербург,24852.0,7382.0,2,331.0,2,636.0,117,6200000.0
0,85.1,2018-10-31,2,2.65,11,58.66102959339585,10,1,0,0,13.1,0,Санкт-Петербург,31364.0,5045.0,1,485.0,0,518.0439233817701,166,12614850.0
10,62.0,2018-03-11,2,2.65,20,31.156050073980445,1,1,0,0,9.1,0,Санкт-Петербург,17399.0,16408.0,1,906.0,3,216.0,58,6700000.0
12,59.0,2017-05-07,3,2.5,12,42.0,3,1,0,0,8.0,0,Санкт-Петербург,17299.0,12616.0,0,490.8307291666667,0,518.0439233817701,346,4750000.0
13,39.4,2018-12-13,1,2.65,14,20.2,1,1,0,0,8.5,0,Санкт-Петербург,33877.0,14921.0,0,490.8307291666667,2,124.0,23,4200000.0
20,35.2,2019-02-25,1,2.65,16,15.0,12,1,0,0,9.3,1,Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4000000.0
8,31.5,2017-04-14,1,2.65,5,17.0,4,1,0,0,5.5,1,Санкт-Петербург,17964.0,12739.0,0,490.8307291666667,0,518.0439233817701,299,3000000.0
13,62.8,2017-04-26,2,2.84,18,29.6,3,1,0,0,12.5,0,Санкт-Петербург,16776.0,15572.0,0,490.8307291666667,2,765.0,35,4800000.0
17,65.0,2018-02-13,2,2.8,19,33.0,18,1,0,0,9.1,0,Санкт-Петербург,38092.0,14935.0,0,490.8307291666667,1,881.0,43,6450000.0
9,110.2,2018-01-18,3,3.52,6,57.3,3,1,0,0,18.3,0,Санкт-Петербург,24110.0,3677.0,2,513.0,3,477.0,85,12000000.0
12,72.0,2016-03-24,3,2.65,16,43.0,3,0,0,0,8.0,2,Санкт-Петербург,20907.0,22619.0,0,490.8307291666667,1,733.0,109,4700000.0
5,43.0,2018-07-02,2,2.83,6,30.6,2,1,0,0,12.0,0,Санкт-Петербург,22740.0,2487.0,1,732.0,1,330.0,44,6700000.0
0,36.0,2016-11-17,1,2.65,24,14.5,8,1,0,0,10.0,2,посёлок Парголово,52480.0,18657.0,0,490.8307291666667,0,518.0439233817701,541,3670000.0
10,41.4,2019-04-07,3,2.5,5,30.0,1,1,0,0,5.5,0,Санкт-Петербург,11856.0,12400.0,0,490.8307291666667,1,635.0,95,4800000.0
20,80.0,2014-12-10,3,2.7,5,55.6,4,1,0,0,11.1,2,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,6200000.0
11,35.0,2017-11-14,1,2.65,5,15.6,3,1,0,0,9.3,0,Петергоф,37250.0,40675.0,1,1942.0,0,518.0439233817701,273,3300000.0
14,280.0,2018-01-19,3,2.65,4,160.0,4,1,0,0,9.1,0,Санкт-Петербург,21178.0,1281.0,2,283.0,3,22.0,95,99000000.0
20,95.3,2019-01-05,3,2.5,15,51.0,9,1,0,0,16.6,0,Санкт-Петербург,38505.0,7765.0,1,496.0,2,219.0,95,13000000.0
9,29.0,2016-01-27,1,2.65,4,16.0,3,0,0,0,6.0,0,Любань,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,275,1280000.0
9,33.4,2017-09-20,1,2.65,9,17.6,9,1,0,0,8.5,1,Санкт-Петербург,33134.0,14298.0,0,490.8307291666667,0,518.0439233817701,117,3030000.0
5,40.5,2018-04-03,1,2.65,11,13.0,2,1,0,0,15.0,0,Санкт-Петербург,29398.0,5961.0,1,368.0,2,318.0,155,5550000.0
7,81.0,2017-11-19,3,2.65,25,21.92128225010006,2,1,0,0,9.1,0,посёлок Парголово,61710.0,20866.0,0,490.8307291666667,0,518.0439233817701,100,4400000.0
0,80.6,2017-10-10,3,3.0,15,50.0,6,1,0,0,11.0,2,деревня Новое Девяткино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,6,4500000.0
12,74.2,2016-05-17,3,2.65,16,41.9,6,1,0,0,8.0,0,Санкт-Петербург,12892.0,11225.0,1,800.0,1,981.0,50,6400000.0
3,45.2,2017-06-14,2,2.55,5,28.9,4,1,0,0,5.6,0,Петергоф,37751.0,32940.0,1,392.0,3,303.0,498,3700000.0
16,62.5,2016-06-07,2,2.8,19,34.0,17,0,0,0,11.3,2,Санкт-Петербург,30546.0,11209.0,1,433.0,1,700.0,76,6000000.0
7,39.0,2017-12-12,1,2.65,12,20.5,5,1,0,0,8.5,1,Санкт-Петербург,36791.0,12326.0,0,490.8307291666667,0,518.0439233817701,4,3900000.0
1,30.0,2017-04-07,1,2.65,24,16.0,2,0,0,0,8.0,2,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2780000.0
17,44.0,2019-03-28,2,2.6,5,28.0,1,1,0,0,6.0,0,Санкт-Петербург,42480.0,8887.0,2,591.0,0,518.0439233817701,95,4100000.0
6,201.0,2017-08-04,7,3.2,5,130.0,2,1,0,0,17.0,0,Санкт-Петербург,24383.0,5647.0,1,612.0,0,518.0439233817701,232,27500000.0
13,37.0,2017-06-02,1,2.65,14,21.0,8,1,0,0,8.0,1,Санкт-Петербург,15245.0,14220.0,2,516.0,0,518.0439233817701,144,4120000.0
9,54.1,2018-02-12,2,2.5,9,30.3,2,0,0,0,7.2,2,Санкт-Петербург,30922.0,8294.0,1,513.0,1,668.0,60,5500000.0
12,42.8,2018-11-16,1,2.65,5,16.8,4,1,0,0,14.7,0,Лодейное Поле,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,35,1100000.0
6,136.0,2018-06-22,5,2.7,25,70.0,7,1,0,0,30.0,0,Санкт-Петербург,51340.0,15363.0,0,490.8307291666667,1,853.0,38,15600000.0
9,60.6,2018-08-27,3,2.5,9,43.5,1,1,0,0,6.2,0,Санкт-Петербург,51038.0,15148.0,0,490.8307291666667,0,518.0439233817701,114,6500000.0
13,38.1,2019-03-22,1,2.7,13,16.6,2,1,0,0,8.8,0,Санкт-Петербург,32263.0,12010.0,0,490.8307291666667,0,518.0439233817701,95,4590000.0
6,96.64,2017-11-16,2,2.72,10,37.4,4,1,0,0,23.8,0,Санкт-Петербург,28220.0,6923.0,1,956.0,3,708.0,113,14501000.0
9,44.8,2017-08-22,1,2.6,5,15.0,3,1,0,0,24.0,1,Санкт-Петербург,39941.0,11644.0,1,513.0,0,518.0439233817701,169,4750000.0
